"SiteYear","Site","Year","surv.int","surv.slope","growth.int","growth.slope","growth.sd","flowering.int","flowering.slope","fruit.int","fruit.slope","recruit.size.mean","recruit.size.sd","seed.ct","recruit.number","fruits.per.site","total.seeds.per.site","establishment.prob"
"Mill Creek:2016","Mill Creek","2016",-2.31325881537483,0.474526843181056,3.36403836411619,0.540567059666773,1.17661280661381,-9.84110632382079,2.70333358803311,2.24540859615355,0.166575014088262,2.16684139260979,1.45178086620105,1557,334,905,1409085,0.000237033252074928
"Mill Creek:2017","Mill Creek","2017",-3.84352661446399,0.474526843181056,2.60000415182956,0.540567059666773,1.17661280661381,-11.0290780457208,2.90204933698626,1.89293258299452,0.166575014088262,2.69457682853772,1.98723239208187,1557,141,1819,2832183,4.9784918559288e-05
"Mill Creek:2018","Mill Creek","2018",-3.46273156515753,0.474526843181056,3.35768666576023,0.540567059666773,1.17661280661381,-11.0237078633873,2.8887292686644,2.24161055390228,0.166575014088262,2.4291813912313,1.64906163876235,1557,13,148,230436,5.64147962991894e-05
"North Fork Middle Fork Tule:2015","North Fork Middle Fork Tule","2015",-2.56672231726586,0.474526843181056,2.26627497342528,0.540567059666773,1.17661280661381,-15.1503675280517,3.84468924770239,2.19492961993374,0.05731796260544,0.665249528364225,1.2443377224475,1473,142,46,67758,0.0020956934974468
"North Fork Middle Fork Tule:2018","North Fork Middle Fork Tule","2018",-2.58917345667444,0.474526843181056,1.81753479603852,0.540567059666773,1.17661280661381,-16.5655613228592,4.081593164797,2.60443141435589,0.05731796260544,0.780145319100794,1.23399376904289,1473,61,213,313749,0.000194422930431651
"O'Neil Creek:2015","O'Neil Creek","2015",-0.907066421602441,0.474526843181056,3.14296964651719,0.540567059666773,1.17661280661381,-13.9678913460294,3.66833510528921,-2.32300890720405,1.15351905000249,0.951097776318515,1.69120488340047,1017,189,160,162720,0.00116150442477876
"O'Neil Creek:2016","O'Neil Creek","2016",-4.37001410405612,0.474526843181056,2.17249884900476,0.540567059666773,1.17661280661381,-14.2004836012704,3.71984334175253,-1.90970907053064,1.15351905000249,3.3237580561029,1.17618477473218,1017,68,3515,3574755,1.90222826459436e-05
"O'Neil Creek:2017","O'Neil Creek","2017",-1.59478058482636,0.474526843181056,3.53745368736401,0.540567059666773,1.17661280661381,-15.3884553231704,3.91855909070568,-2.26218508368967,1.15351905000249,3.77276116178272,1.83570347893111,1017,22,150,152550,0.000144215011471649
"O'Neil Creek:2018","O'Neil Creek","2018",-2.27696289014923,0.474526843181056,2.54271408413216,0.540567059666773,1.17661280661381,-15.3830851408369,3.90523902238382,-1.91350711278191,1.15351905000249,3.08968605103727,1.64162093264691,1017,40,5926,6026742,6.6370851780282e-06
"Oregon Creek:2015","Oregon Creek","2015",-4.22521804792187,0.474526843181056,1.4799058161551,0.540567059666773,1.17661280661381,-13.8822093447261,3.31782637004876,-1.88790938648075,1.06600036796593,1.75083908472389,1.13228121469303,1691,65,299,505609,0.000128557838171393
"Oregon Creek:2016","Oregon Creek","2016",-3.39621100643236,0.474526843181056,2.11839966280824,0.540567059666773,1.17661280661381,-14.114801599967,3.36933460651208,-1.47460954980733,1.06600036796593,2.50919956781473,1.15310100064885,1691,48,17,28747,0.00166973945107316
"Oregon Creek:2017","Oregon Creek","2017",-1.97923223469164,0.474526843181056,2.59858106302596,0.540567059666773,1.17661280661381,-15.302773321867,3.56805035546523,-1.82708556296636,1.06600036796593,2.31436551003633,1.27334639953559,1691,53,21,35511,0.0014924952831517
"Oregon Creek:2018","Oregon Creek","2018",-1.42826966290928,0.474526843181056,2.51863933967419,0.540567059666773,1.17661280661381,-15.2974031395335,3.55473028714337,-1.4784075920586,1.06600036796593,2.33674446691902,1.22774916639779,1691,118,932,1576012,7.48725263513222e-05
"Rainbow Pool:2015","Rainbow Pool","2015",-3.40592309297801,0.474526843181056,2.14915137757511,0.540567059666773,1.17661280661381,-13.6581351898686,3.62290071983077,-1.41644311767765,0.933138343988768,1.38122338191235,1.08232250066926,2144,140,127,272288,0.000514161476084146
"Rainbow Pool:2016","Rainbow Pool","2016",-3.35047868474054,0.474526843181056,2.20119469395706,0.540567059666773,1.17661280661381,-13.8907274451096,3.67440895629408,-1.00314328100423,0.933138343988768,1.17822048060271,1.07062687516127,2144,113,31,66464,0.00170016851227732
"Rainbow Pool:2017","Rainbow Pool","2017",-2.52475659164498,0.474526843181056,2.25011306714617,0.540567059666773,1.17661280661381,-15.0786991670096,3.87312470524724,-1.35561929416326,0.933138343988768,1.93890177383,0.982737232286588,2144,68,9,19296,0.0035240464344942
"Rainbow Pool:2018","Rainbow Pool","2018",-2.27614872912408,0.474526843181056,2.39764440538011,0.540567059666773,1.17661280661381,-15.0733289846761,3.85980463692538,-1.0069413232555,0.933138343988768,2.01875579786612,1.07304058719136,2144,68,48,102912,0.000660758706467662
"Redwood Creek:2017","Redwood Creek","2017",-2.34366492704546,0.474526843181056,2.87886727663548,0.540567059666773,1.17661280661381,-15.7683756700394,4.20056404361755,-0.562263458555939,0.83214527744669,3.26621203610422,1.1158572183231,1289,88,49,63161,0.0013932648311458
"Redwood Creek:2018","Redwood Creek","2018",-2.82942353008894,0.474526843181056,2.14351186582247,0.540567059666773,1.17661280661381,-15.7630054877059,4.18724397529569,-0.213585487648179,0.83214527744669,2.08070470331866,1.69524580483178,1289,102,1356,1747884,5.83562753592344e-05
"Rock Creek:2015","Rock Creek","2015",-3.59537261144695,0.474526843181056,2.66855523359443,0.540567059666773,1.17661280661381,-12.0886306548869,3.33351778196323,-1.43025665000534,0.921346888758891,1.87784398062057,1.03343124919272,1122,119,2224,2495328,4.76891214301286e-05
"Rock Creek:2016","Rock Creek","2016",-2.6340165931686,0.474526843181056,2.70092296162649,0.540567059666773,1.17661280661381,-12.3212229101279,3.38502601842654,-1.01695681333193,0.921346888758891,2.51854280265063,0.789708497359811,1122,53,51,57222,0.000926217189192968
"Rock Creek:2017","Rock Creek","2017",-0.721890885545781,0.474526843181056,2.47221803924738,0.540567059666773,1.17661280661381,-13.5091946320278,3.5837417673797,-1.36943282649096,0.921346888758891,2.5164021825588,1.08309299100475,1122,85,66,74052,0.00114784205693297
"Rock Creek:2018","Rock Creek","2018",-2.99973698439488,0.474526843181056,1.98666337961498,0.540567059666773,1.17661280661381,-13.5038244496944,3.57042169905784,-1.0207548555832,0.921346888758891,2.83297271530023,0.77159173912896,1122,84,1083,1215126,6.91286335738022e-05
"South Fork Middle Fork Tule:2015","South Fork Middle Fork Tule","2015",-1.92208706710738,0.474526843181056,2.23152328679218,0.540567059666773,1.17661280661381,-15.5331577906684,3.4862708455176,-0.583734842112704,0.769033538946179,2.77561779012781,1.59280735872231,1473,109,41,60393,0.00180484493235971
"South Fork Middle Fork Tule:2018","South Fork Middle Fork Tule","2018",-4.21922567943079,0.474526843181056,1.87986819023685,0.540567059666773,1.17661280661381,-16.9483515854759,3.72317476261221,-0.174233047690558,0.769033538946179,2.10538061982852,1.5160143562311,1473,59,146,215058,0.00027434459541147
"Sweetwater River:2015","Sweetwater River","2015",-3.73322028942162,0.474526843181056,2.22414418384118,0.540567059666773,1.17661280661381,-13.6133760309311,3.31223403654933,-0.457258394606646,0.694715473193947,2.63905732961526,0,2027,1,6,12162,8.2223318533136e-05
"Sweetwater River:2016","Sweetwater River","2016",-2.10578677814534,0.474526843181056,2.30849462876598,0.540567059666773,1.17661280661381,-13.8459682861721,3.36374227301265,-0.0439585579332306,0.694715473193947,1.35328038076181,1.14388906679389,2027,2468,14,28378,0.0869687786313341
"Sweetwater River:2017","Sweetwater River","2017",-4.05473697298831,0.474526843181056,2.14321643241283,0.540567059666773,1.17661280661381,-15.0339400080721,3.5624580219658,-0.39643457109226,0.694715473193947,3.13323468818754,1.24001428705975,2027,52,49,99323,0.000523544395557927
"Sweetwater River:2018","Sweetwater River","2018",-4.73998803135771,0.474526843181056,1.98560902397735,0.540567059666773,1.17661280661381,-15.0285698257386,3.54913795364394,-0.0477566001844993,0.694715473193947,1.26200847186895,0.890299513069466,2027,281,189,383103,0.000733484206597181
"Wawona:2015","Wawona","2015",-2.43938449587198,0.474526843181056,2.27142974346807,0.540567059666773,1.17661280661381,-14.4888901879785,3.56909643322487,-1.00302898156802,0.779564520647189,2.15670459655326,2.10921647628271,1721,104,271,466391,0.000222988865565588
"Wawona:2016","Wawona","2016",-2.47365653464703,0.474526843181056,2.34895897814498,0.540567059666773,1.17661280661381,-14.7214824432195,3.62060466968819,-0.589729144894603,0.779564520647189,0.931587426567011,1.36876994468502,1721,542,1764,3035844,0.000178533547837109
"Wawona:2017","Wawona","2017",-2.8055459172107,0.474526843181056,2.48355649573195,0.540567059666773,1.17661280661381,-15.9094541651195,3.81932041864134,-0.942205158053632,0.779564520647189,2.94388222451027,1.10411366213433,1721,105,150,258150,0.000406740267286461
"Wawona:2018","Wawona","2018",-2.63754783602651,0.474526843181056,2.3689086565803,0.540567059666773,1.17661280661381,-15.904083982786,3.80600035031948,-0.593527187145872,0.779564520647189,2.35236356723228,1.67182150625201,1721,76,1930,3321530,2.2881021697832e-05
"West Fork Mojave River:2015","West Fork Mojave River","2015",-2.55152048763899,0.474526843181056,2.95464668020494,0.540567059666773,1.17661280661381,-13.3587598818839,3.35452625896006,0.800683985476124,0.413500280347833,1.84423384225469,2.04622644781621,1675,30,34,56950,0.000526777875329236
"West Fork Mojave River:2016","West Fork Mojave River","2016",-2.62009662495968,0.474526843181056,2.42626278564507,0.540567059666773,1.17661280661381,-13.5913521371249,3.40603449542337,1.21398382214954,0.413500280347833,7.22264806227981,1.39757864420866,1675,2,188,314900,6.35122261035249e-06
"West Fork Mojave River:2017","West Fork Mojave River","2017",-3.64000608499223,0.474526843181056,1.74359964525331,0.540567059666773,1.17661280661381,-14.7793238590249,3.60475024437652,0.86150780899051,0.413500280347833,5.00220752677517,1.89074960378066,1675,11,1186,1986550,5.53723792504593e-06
"West Fork Mojave River:2018","West Fork Mojave River","2018",-3.01935583173405,0.474526843181056,2.71251233829238,0.540567059666773,1.17661280661381,-14.7739536766914,3.59143017605467,1.21018577989827,0.413500280347833,1.27089323687989,1.68332628424689,1675,277,316,529300,0.000523332703570754
"Whitewater Canyon:2017","Whitewater Canyon","2017",-4.80944701674673,0.474526843181056,NA,NA,NA,-11.1687665194165,3.65065659872239,0.59036122567206,0.409132905711059,3.68605901416889,0.106265564867842,1104,2,276,304704,6.56374711195127e-06
"Whitewater Canyon:2018","Whitewater Canyon","2018",-3.25399273978384,0.474526843181056,NA,NA,NA,-11.163396337083,3.63733653040053,0.93903919657982,0.409132905711059,0,0,1104,0,4,4416,0
"Canton Creek:2016","Canton Creek","2016",NA,NA,NA,NA,NA,-15.7901287173665,3.69635847516934,1.32728785335782,0.337052550364158,0,0,NA,NA,NA,NA,NA
"Canton Creek:2017","Canton Creek","2017",NA,NA,NA,NA,NA,-16.9781004392665,3.8950742241225,0.974811840198795,0.337052550364158,1.92284083974348,1.14789543135728,1184,5,0,0,0.00422297297297297
"Hauser Creek:2015","Hauser Creek","2015",NA,NA,NA,NA,NA,-10.8205920048937,3.38310300464579,-0.32766286752313,0.722544255590438,0,0,NA,NA,NA,NA,NA
"Hauser Creek:2016","Hauser Creek","2016",NA,NA,NA,NA,NA,-11.0531842601347,3.4346112411091,0.0856369691502847,0.722544255590438,0,0,NA,NA,NA,NA,NA
"Hauser Creek:2017","Hauser Creek","2017",NA,NA,NA,NA,NA,-12.2411559820347,3.63332699006226,-0.266839044008744,0.722544255590438,0,0,NA,NA,NA,NA,NA
"Kitchen Creek:2015","Kitchen Creek","2015",NA,NA,NA,NA,NA,-13.6956955419091,3.55505376284179,-0.447706282579931,0.649299331767993,0,0,NA,NA,NA,NA,NA
"Kitchen Creek:2017","Kitchen Creek","2017",NA,NA,NA,NA,NA,-15.1162595190501,3.80527774825826,-0.386882459065545,0.649299331767993,0,0,NA,NA,NA,NA,NA
"Kitchen Creek:2018","Kitchen Creek","2018",NA,NA,NA,NA,NA,-15.1108893367166,3.7919576799364,-0.0382044881577847,0.649299331767993,0.957498348556409,0.635509438746304,2514,5,0,0,0.00198886237072395
"North Fork Middle Fork Tule:2016","North Fork Middle Fork Tule","2016",NA,NA,NA,NA,NA,-15.3829597832926,3.8961974841657,2.60822945660716,0.05731796260544,0,0,NA,NA,NA,NA,NA
"North Fork Middle Fork Tule:2017","North Fork Middle Fork Tule","2017",NA,NA,NA,NA,NA,-16.5709315051926,4.09491323311886,2.25575344344813,0.05731796260544,0,0,NA,NA,NA,NA,NA
"Redwood Creek:2015","Redwood Creek","2015",NA,NA,NA,NA,NA,-14.3478116928984,3.95034005820108,-0.623087282070325,0.83214527744669,0,0,NA,NA,NA,NA,NA
"Redwood Creek:2016","Redwood Creek","2016",NA,NA,NA,NA,NA,-14.5804039481394,4.00184829466439,-0.20978744539691,0.83214527744669,1.58293856095531,0.979873733788403,1289,373,0,0,0.289371605896043
"South Fork Middle Fork Tule:2016","South Fork Middle Fork Tule","2016",NA,NA,NA,NA,NA,-15.7657500459094,3.53777908198091,-0.170435005439289,0.769033538946179,0,0,NA,NA,NA,NA,NA
"South Fork Middle Fork Tule:2017","South Fork Middle Fork Tule","2017",NA,NA,NA,NA,NA,-16.9537217678094,3.73649483093407,-0.522911018598318,0.769033538946179,0,0,NA,NA,NA,NA,NA
"Whitewater Canyon:2015","Whitewater Canyon","2015",NA,NA,NA,NA,NA,-9.74820254227553,3.40043261330592,0.529537402157674,0.409132905711059,0,0,NA,NA,NA,NA,NA
"Whitewater Canyon:2016","Whitewater Canyon","2016",NA,NA,NA,NA,NA,-9.98079479751649,3.45194084976923,0.942837238831089,0.409132905711059,2.65015900863996,0.707880953791408,1104,6,0,0,0.00543478260869565
