SiteID,ID,Spp,PlotID,Region,Latitude,Longitude,Elevation,Class_PPY,FlStLn1_PPY,FlStLn2_PPY,FlStLn3_PPY,FlStLn4_PPY,FlStLn5_PPY,FlStCount_PPY,NFStLn1_PPY,NFStLn2_PPY,NFStLn3_PPY,NFStLn4_PPY,NFStLn5_PPY,NFStCount_PPY,Fr_PPY,Fl_PPY,Plus_PPY,Per_PPY,NewPlot_PPY,PercFr_PPY,TotFr_PPY,TotFl_PPY,AvgNFStLn_PPY,TotNFStLn_PPY,AvgFlStLn_PPY,TotFlStLn_PPY,TotStLn_PPY,AvgTotStLn_PPY,Class_PY,FlStLn1_PY,FlStLn2_PY,FlStLn3_PY,FlStLn4_PY,FlStLn5_PY,FlStCount_PY,NFStLn1_PY,NFStLn2_PY,NFStLn3_PY,NFStLn4_PY,NFStLn5_PY,NFStCount_PY,Fr_PY,Fl_PY,Plus_PY,Per_PY,NewPlot_PY,PercFr_PY,TotFr_PY,TotFl_PY,AvgNFStLn_PY,TotNFStLn_PY,AvgFlStLn_PY,TotFlStLn_PY,TotStLn_PY,AvgTotStLn_PY,Class_CY,FlStLn1_CY,FlStLn2_CY,FlStLn3_CY,FlStLn4_CY,FlStLn5_CY,FlStCount_CY,NFStLn1_CY,NFStLn2_CY,NFStLn3_CY,NFStLn4_CY,NFStLn5_CY,NFStCount_CY,Fr_CY,Fl_CY,Plus_CY,Per_CY,NewPlot_CY,PercFr_CY,TotFr_CY,TotFl_CY,AvgNFStLn_CY,TotNFStLn_CY,AvgFlStLn_CY,TotFlStLn_CY,TotStLn_CY,AvgTotStLn_CY,SurvPPYPY,SurvPYCY,OtherNotesCY,OtherNotesPY,OtherNotesPPY
South Fork Middle Fork Tule,58713,C,263,C1,36.13756,-118.5741,1664,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
South Fork Middle Fork Tule,58714,C,263,C1,36.13756,-118.5741,1664,A,49,54,31,26,33,7,21,17,17,5,NA,4,10,11,7,5,F,0.909090909090909,14,15.4,15,60,38.6,270.2,330.2,30.0181818181818,J,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,25,25,NA,NA,25,25,A,48,51,NA,NA,NA,2,38,NA,NA,NA,NA,1,1,4,0,2,F,0.25,1,4,38,38,49.5,99,137,45.6666666666667,1,1,,,
South Fork Middle Fork Tule,58715,C,263,C1,36.13756,-118.5741,1664,A,78,81,73,53,50,6,13,NA,NA,NA,NA,1,11,14,11,5,F,0.785714285714286,13.2,16.8,13,13,67,402,415,59.2857142857143,J,NA,NA,NA,NA,NA,NA,8,15,7,21,7,6,NA,NA,NA,NA,F,NA,NA,NA,11.6,69.6,NA,NA,69.6,11.6,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
South Fork Middle Fork Tule,58716,C,263,C1,36.13756,-118.5741,1664,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
South Fork Middle Fork Tule,58717,C,263,C1,36.13756,-118.5741,1664,A,51,32,40,42,54,5,3,6,NA,NA,NA,2,5,6,4,4,F,0.833333333333333,6.25,7.5,4.5,9,43.8,219,228,32.5714285714286,A,71,NA,NA,NA,NA,1,57,NA,NA,NA,NA,1,0,6,0,0,F,0,#Num!,#Div/0!,57,57,71,71,128,64,A,93,NA,NA,NA,NA,1,35,NA,NA,NA,NA,1,2,4,4,1,F,0.5,2,4,35,35,93,93,128,64,1,1,,,
South Fork Middle Fork Tule,58718,C,263,C1,36.13756,-118.5741,1664,A,41,50,NA,NA,NA,5,6,13,8,41,53,3,1,4,1,1,F,0.25,5,20,24.2,72.6,45.5,227.5,300.1,37.5125,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
South Fork Middle Fork Tule,58719,C,263,C1,36.13756,-118.5741,1664,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
South Fork Middle Fork Tule,58720,C,263,C1,36.13756,-118.5741,1664,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
South Fork Middle Fork Tule,58721,C,263,C1,36.13756,-118.5741,1664,A,51,51,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,2,2,F,0,0,0,NA,NA,51,102,102,51,J,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,28,28,NA,NA,28,28,J,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,26,26,NA,NA,26,26,1,1,,,
South Fork Middle Fork Tule,58722,C,263,C1,36.13756,-118.5741,1664,A,30,43,36,NA,NA,3,31,26,16,NA,NA,3,0,0,6,3,F,0,0,0,24.3333333333333,72.9999999999999,36.3333333333333,109,182,30.3333333333333,A,42,NA,NA,NA,NA,1,28,9,NA,NA,NA,2,0,2,0,1,F,0,0,2,18.5,37,42,42,79,26.3333333333333,J,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,23,23,NA,NA,23,23,1,1,,,
South Fork Middle Fork Tule,58723,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,12,14,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,13,26,NA,NA,26,13,J,NA,NA,NA,NA,NA,NA,13,6,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,9.5,19,NA,NA,19,9.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
South Fork Middle Fork Tule,58724,C,264,C1,36.13756,-118.5741,1664,A,27,50,33,61,50,8,NA,NA,NA,NA,NA,NA,13,13,6,5,F,1,20.8,20.8,NA,NA,44.2,353.6,353.6,44.2,J,NA,NA,NA,NA,NA,NA,15,12,10,8,8,7,NA,NA,NA,NA,F,NA,NA,NA,10.6,74.2,NA,NA,74.2,10.6,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
South Fork Middle Fork Tule,58725,C,264,C1,36.13756,-118.5741,1664,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
South Fork Middle Fork Tule,58726,C,264,C1,36.13756,-118.5741,1664,A,83,84,82,97,68,25,60,52,44,NA,NA,3,7,9,12,5,F,0.777777777777778,35,45,52,156,82.8,2070,2226,79.5,J,NA,NA,NA,NA,NA,NA,50,47,45,47,39,5,NA,NA,NA,NA,F,NA,NA,NA,45.6,228,NA,NA,228,45.6,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,,,
South Fork Middle Fork Tule,58727,C,264,C1,36.13756,-118.5741,1664,A,32,30,NA,NA,NA,2,10,39,NA,NA,NA,2,1,1,2,2,F,1,1,1,24.5,49,31,62,111,27.75,J,NA,NA,NA,NA,NA,NA,40,43,14,NA,NA,3,NA,NA,NA,NA,F,NA,NA,NA,32.3333333333333,96.9999999999999,NA,NA,96.9999999999999,32.3333333333333,J,NA,NA,NA,NA,NA,NA,19,15,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,17,34,NA,NA,34,17,1,1,,,
South Fork Middle Fork Tule,58728,C,264,C1,36.13756,-118.5741,1664,J,NA,NA,NA,NA,NA,NA,63,15,10,39,NA,4,NA,NA,NA,NA,F,NA,NA,NA,31.75,127,NA,NA,127,31.75,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,
Whitewater Canyon,58729,C,269,S2,33.99329,-116.6627,696,J,NA,NA,NA,NA,NA,NA,4,2,4,1,4,5,NA,NA,NA,NA,F,NA,NA,NA,3,15,NA,NA,15,3,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old?
Whitewater Canyon,58730,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58731,C,269,S2,33.99329,-116.6627,696,A,29,NA,NA,NA,NA,1,29,14,NA,NA,NA,2,NA,NA,NA,NA,F,NA,NA,NA,21.5,43,29,29,72,24,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? no Fr/Fl msrmnts
Whitewater Canyon,58732,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58733,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58734,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58735,C,269,S2,33.99329,-116.6627,696,A,41,27,NA,NA,NA,2,8,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,8,8,34,68,76,25.3333333333333,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58736,C,269,S2,33.99329,-116.6627,696,J,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,20,20,NA,NA,20,20,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old?
Whitewater Canyon,58737,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58738,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58739,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58740,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58741,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58742,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58743,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58744,C,269,S2,33.99329,-116.6627,696,A,39,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,39,39,39,39,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58745,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58746,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58747,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58748,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,washed out,washed out. Old? No Fr/Fl msrmnts
Whitewater Canyon,58749,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,washed out,washed out
Whitewater Canyon,58750,C,269,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
Whitewater Canyon,58751,C,270,S2,33.99329,-116.6627,696,A,36,17,NA,NA,NA,2,28,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,28,28,26.5,53,81,27,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58752,C,270,S2,33.99329,-116.6627,696,A,28,NA,NA,NA,NA,1,9,NA,NA,NA,NA,1,NA,NA,NA,NA,F,NA,NA,NA,9,9,28,28,37,18.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58753,C,270,S2,33.99329,-116.6627,696,A,34,21,16,NA,NA,3,17,19,20,10,4,6,NA,NA,NA,NA,F,NA,NA,NA,14,84,23.6666666666667,71.0000000000001,155,17.2222222222222,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58754,C,270,S2,33.99329,-116.6627,696,A,19,18,NA,NA,NA,2,9,6,10,2,2,12,NA,NA,NA,NA,F,NA,NA,NA,5.8,69.6,18.5,37,106.6,7.61428571428571,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58755,C,270,S2,33.99329,-116.6627,696,J,NA,NA,NA,NA,NA,NA,8,3,11,8,NA,4,NA,NA,NA,NA,F,NA,NA,NA,7.5,30,NA,NA,30,7.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old?
Whitewater Canyon,58756,C,270,S2,33.99329,-116.6627,696,A,15,26,16,10,17,5,2,2,5,1,2,16,NA,NA,NA,NA,F,NA,NA,NA,2.4,38.4,16.8,84,122.4,5.82857142857143,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
Whitewater Canyon,58757,C,270,S2,33.99329,-116.6627,696,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Old?
Whitewater Canyon,58758,C,270,S2,33.99329,-116.6627,696,A,29,41,NA,NA,NA,2,10,4,13,NA,NA,3,NA,NA,NA,NA,F,NA,NA,NA,9,27,35,70,97,19.4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,Old? No Fr/Fl msrmnts
